2044, Yu, Wen
2045, Yuan, Pingzhi
2046, Yuan, Xueying
2047, Yue, Heng
2048, Zaharescu, Alexandru
2049, Zaleski, Anthony
2050, Zamboni, Luca Q.
2051, Zargar, Arman Shamsi
2052, Zbacnik, Nathaniel
2053, Zeilberger, Doron
2054, Zeleke, Aklilu
2055, Zeleke, Melkamu
2056, Zelinsky, Joshua
2057, Zemor, Gilles
2058, Zemyan, Stephen M.
2059, Zeng, Jiang
2060, Zeng, Tony
2061, Zeng, Xiangneng
2062, Zhan, Tong
2063, Zhang, Min
2064, Zhang, Philip B.
2065, Zhang, Shaohua
2066, Zhang, Wentao
2067, Zhang, Yanbo
2068, Zhang, Yong
2069, Zhang, Zhizheng
2070, Zhang, Zhongfeng
2071, Zhao, Alina F. Y.
2072, Zhao, Feng-Zhen
2073, Zhao, Jianqiang
2074, Zhao, Kanglun
2075, Zhao, Kevin
2076, Zhao, Liangyi
2077, Zheng, Jinze
2078, Zheng, Qi-Yang
2079, Zhong, Qinghai
2080, Zhou, Qizhi
2081, Zhao, Rosie Y.
2082, Zhou, Weiyi
2083, Zhou, Zhi-Jun
2084, Zhu, Long
2085, Zhu, Yuyang
2086, Zhuang, Yan
2087, Ziegler, Volker
2088, Zielinski, Ryan
2089, Zinnel, Laura
